ID,Name,Resolution,MD5,Size_Bytes,Download_URL
4128,7544watch23,Unknown,97e55299dd62d295c5f25337f51ba225,28014,https://life-content.idoocloud.com/otaFace/3e38321e-bbdc-48f3-b342-1d0ad96dd7f3.zip
4129,7544watch24,Unknown,0a096d5d775ea83fc570b471a09f36ae,47606,https://life-content.idoocloud.com/otaFace/887a5768-6729-4bb4-9b8b-03a8a2607aba.zip
4130,7544watch25,Unknown,36d848664b2e38a7fb9a4b6c59d8d25e,29229,https://life-content.idoocloud.com/otaFace/6c0f12e4-9d94-4ee7-84cf-1f2fe630ab8b.zip
4131,7544watch26,Unknown,dfbd82aa75790b3bf3e9b204588e61e1,43964,https://life-content.idoocloud.com/otaFace/9c6fc467-2359-4910-917d-15901bab1671.zip
4132,7544watch27,Unknown,d9f556ab60f41a604bcdec1e959fb1d0,31187,https://life-content.idoocloud.com/otaFace/59a1c937-5bf8-4b63-9305-2c9fbb925486.zip
4133,7544watch28,Unknown,de9cc1d28b4cfaa5d107671bfdd75b4e,22061,https://life-content.idoocloud.com/otaFace/bb5f8df1-a1ac-4233-99d3-3695565cf171.zip
4134,7544watch29,Unknown,d1eeb65f6e0de52d8f2aa01407613d30,22043,https://life-content.idoocloud.com/otaFace/8acb934c-2a81-4df3-b1dc-c50fab05ee86.zip
4135,7544watch30,Unknown,8a541ab76128ff5c4044bee02b7337a3,43582,https://life-content.idoocloud.com/otaFace/43e8649b-3305-4084-a4da-1e023559166a.zip
4136,7544watch31,Unknown,9f61cc9fdc5e184592361e99206548f1,39397,https://life-content.idoocloud.com/otaFace/b6c4db7d-149e-4823-8052-4f362dd2c859.zip
4137,7544watch32,Unknown,cf3862c3a32d5e3be11c721feb55831f,54567,https://life-content.idoocloud.com/otaFace/7203e657-63b1-4fed-90b7-463835ba57c6.zip
4138,7544watch33,Unknown,0ffd964cdebdfceef8b9484ec4ce1227,46110,https://life-content.idoocloud.com/otaFace/9744e0e1-75d7-4efa-9ecd-2e7e298fd301.zip
4139,7544watch34,Unknown,e5b56806bd6fbd3323e031f2dfad0dd9,30392,https://life-content.idoocloud.com/otaFace/58bb60a8-876d-4d00-86a6-bbf7872af3f2.zip
4140,7544watch35,Unknown,3a2b4a0ab1fd0c232191ca8be8b79d3d,35196,https://life-content.idoocloud.com/otaFace/bd56527b-b1d6-40c4-8a15-0c52b383dff4.zip
4141,7544watch36,Unknown,79634fa9968fb2bb84b7dc4a7fd6ad80,36594,https://life-content.idoocloud.com/otaFace/5db12ea9-e43b-4ae0-9e32-2efbf17c8f1e.zip
4142,7544watch37,Unknown,1646e405af462b648a3b29d456bab0bf,32095,https://life-content.idoocloud.com/otaFace/c87c40a8-d7a4-41dd-bbe5-195e442a59b8.zip
4143,7544watch38,Unknown,89cd5332338d5d1385f329e4798a9640,24305,https://life-content.idoocloud.com/otaFace/dece499d-6ccd-437e-aa62-1b4d900905d6.zip
4144,7544watch39,Unknown,c457b1c873903a8508daff2ce01ea445,57923,https://life-content.idoocloud.com/otaFace/8f5d5423-3484-4e09-8bd8-68ccb5241d55.zip
4145,7544watch40,Unknown,b2e654d3772d73a8785bd800dace6157,43500,https://life-content.idoocloud.com/otaFace/adedcab7-3876-49c6-9656-02ab6d1f0f11.zip
4146,7544watch41,Unknown,00db08952f47a5186bd6724b11ab6eff,51037,https://life-content.idoocloud.com/otaFace/9e8c1902-281c-4e09-b5f9-39e32c3e90ce.zip
4147,7544watch42,Unknown,dcb6de64529e684ff0aee00b924b1b08,35923,https://life-content.idoocloud.com/otaFace/00864b25-4af6-471d-bb48-efcf25bde30a.zip
4148,7544watch43,Unknown,ff08cda37689cebd76f503f17ad1feb1,14086,https://life-content.idoocloud.com/otaFace/641108cf-587f-4dd8-aed8-e715accf7ca0.zip
4149,7544watch44,Unknown,eefa0ea2f5d1ee612faf9c6ce8ee6125,22706,https://life-content.idoocloud.com/otaFace/94a34837-be7d-4d63-9393-bb06c4625b66.zip
4150,7544watch45,Unknown,9b5393c9c2dc4a95513c36c4604f58fe,33074,https://life-content.idoocloud.com/otaFace/1652df41-ad54-480b-a118-530d80f097ae.zip
4151,7544watch46,Unknown,08ae079577be0fd9b0d22c7c83def409,32535,https://life-content.idoocloud.com/otaFace/d7ce5e24-8ab0-409b-8dfb-ea750b8b6c7c.zip
4152,7544watch47,Unknown,c06a736cee1979ca6c88eddabaf86c07,38739,https://life-content.idoocloud.com/otaFace/5d340f0c-8d51-45ff-a47e-821006e51af0.zip
4153,7544watch48,Unknown,4171709081db6f483baccb8d5b37761b,29507,https://life-content.idoocloud.com/otaFace/cb7298b1-c23a-42fa-b7c1-633199eacf95.zip
4154,7544watch49,Unknown,5539f4011885c79c72bf9df634d4b20b,27299,https://life-content.idoocloud.com/otaFace/b00aa0e8-68b8-4d7d-a375-e7f79e027f05.zip
4155,7544watch50,Unknown,fa750edf8e63784a41615d4bfb0b0c51,41423,https://life-content.idoocloud.com/otaFace/22053f7c-224b-4006-9f26-acf59552cd0e.zip
4159,watch260,Unknown,4f5fcb880c3be60173c6aa09a0878979,11785,https://life-content.idoocloud.com/otaFace/aace88d4-46fc-4127-aa45-97d042a8846e.zip
4160,watch261,Unknown,c023dfe2a8b3e7944f7aef9ec5495581,15678,https://life-content.idoocloud.com/otaFace/726f37ab-e071-46fd-9e0d-f871276f219d.zip
4161,watch262,Unknown,1b03c8c31c494d2283f939d3dd58b011,141321,https://life-content.idoocloud.com/otaFace/0b34049a-2cbe-440b-bfe7-5ebadc47547e.zip
4162,watch265,Unknown,30c6ee20fa8889836e1f3319b0538afa,109114,https://life-content.idoocloud.com/otaFace/92d18dd5-5cd3-42cd-93e5-5769d8b02aca.zip
4163,watch260,Unknown,4f5fcb880c3be60173c6aa09a0878979,11785,https://life-content.idoocloud.com/otaFace/1255ebc2-f1ab-453f-9a75-eca147cc835d.zip
4164,watch261,Unknown,c023dfe2a8b3e7944f7aef9ec5495581,15678,https://life-content.idoocloud.com/otaFace/329c6721-bbd9-4e57-9505-8b7db7a6375f.zip
4165,watch262,Unknown,1b03c8c31c494d2283f939d3dd58b011,141321,https://life-content.idoocloud.com/otaFace/838e868d-4673-47c5-b9ce-49a50c54febc.zip
4166,w256,Unknown,65d5c8912b4d7a6f875f9b635f11867e,16301,https://life-content.idoocloud.com/otaFace/bc7f1cf7-25f4-423e-9302-905377645f7e.zip
4167,w257,Unknown,43295706f4ffacec20cf76a937c66ec5,21776,https://life-content.idoocloud.com/otaFace/057ba124-cb86-4975-bba0-e6b5b705f704.zip
4168,w258,Unknown,2f22bdfd5abf61faaa9515802812cae0,210852,https://life-content.idoocloud.com/otaFace/cc0fbf16-f291-432e-bc98-a90c2ddeb990.zip
4169,w259,Unknown,7813bf518096cd60d025b944d5fb904d,107323,https://life-content.idoocloud.com/otaFace/fb477322-3011-47f6-8207-1dceb740375a.zip
4170,w256,Unknown,65d5c8912b4d7a6f875f9b635f11867e,16301,https://life-content.idoocloud.com/otaFace/050fa9d1-d526-429b-a89f-0a8cf3ec3204.zip
4171,w257,Unknown,43295706f4ffacec20cf76a937c66ec5,21776,https://life-content.idoocloud.com/otaFace/12732a60-7e6b-4a5c-8aff-f6ae70de638f.zip
4172,w258,Unknown,2f22bdfd5abf61faaa9515802812cae0,210852,https://life-content.idoocloud.com/otaFace/ca20696c-be4c-4f37-89ff-881d19a0b316.zip
4173,w259,Unknown,7813bf518096cd60d025b944d5fb904d,107323,https://life-content.idoocloud.com/otaFace/a55af29e-7373-4968-bac3-84fc7e16704d.zip
4177,watch215,Unknown,2196ff685604d03dd8f9fb887d8f2905,7801,https://life-content.idoocloud.com/otaFace/1d322618-0269-47f9-9b85-dfb51d9685e4.zip
4178,watch216,Unknown,83df80e743dcb0ed941d9074c47e88e9,9317,https://life-content.idoocloud.com/otaFace/a75e3026-4c12-4254-831f-330056f55883.zip
4179,watch217,Unknown,9e28efa497ef5d3b3e50e1689a8de340,90760,https://life-content.idoocloud.com/otaFace/25a15734-084d-4153-a01d-520e9495af12.zip
4180,watch218,Unknown,fa867dddd97fdeb1845281e9c68b86e2,53113,https://life-content.idoocloud.com/otaFace/19577a97-30da-4214-8366-c91bc2f9380a.zip
4181,watch215,Unknown,2196ff685604d03dd8f9fb887d8f2905,7801,https://life-content.idoocloud.com/otaFace/4cb961e7-02fe-4f11-9348-25fbe960b89e.zip
4182,watch216,Unknown,83df80e743dcb0ed941d9074c47e88e9,9317,https://life-content.idoocloud.com/otaFace/fa953b49-e717-4ecb-acca-194fe5a8aa97.zip
4183,watch217,Unknown,9e28efa497ef5d3b3e50e1689a8de340,90760,https://life-content.idoocloud.com/otaFace/a1fe9ff9-d22f-4ba3-a07c-5bfb0fd0e2a0.zip
4184,watch218,Unknown,fa867dddd97fdeb1845281e9c68b86e2,53113,https://life-content.idoocloud.com/otaFace/395d3839-5501-45d9-a892-377375ee7a78.zip
4185,7552watch4,Unknown,ea58f9c1db32ad8f781f1d696056719a,77643,https://life-content.idoocloud.com/otaFace/1f5845df-5be1-4b75-ae8c-37e55e29ce15.zip
4186,7552watch5,Unknown,bf1184888a8026f53a9573d408cb30e2,64994,https://life-content.idoocloud.com/otaFace/689c63cb-1db7-4d20-9fc9-ae7834ec025b.zip
4187,7552watch6,Unknown,570b723c2abdba9ffb3caed66209357e,138882,https://life-content.idoocloud.com/otaFace/55525715-7cb3-4a44-bcb5-6c6d2d913ae7.zip
4188,7552watch7,Unknown,42a013ba83c3b76f7fc77304424bd551,50431,https://life-content.idoocloud.com/otaFace/b4911de1-085b-4e07-b946-26c2a346f988.zip
4189,7552watch8,Unknown,7e0655ba6ec982c3de7d65dad2697a69,31670,https://life-content.idoocloud.com/otaFace/4bb13fba-11a0-4537-91d2-868ad2917a17.zip
4190,7552watch9,Unknown,88dd020d0f2b8179e12fa018a3d51d9c,20417,https://life-content.idoocloud.com/otaFace/55194cdf-e015-4019-8c42-7d0a065dec48.zip
4191,7552watch10,Unknown,319fe74345351622c5ce56ed7bb87dab,18973,https://life-content.idoocloud.com/otaFace/a1341a97-feba-42a9-b177-d2e188f42238.zip
4192,7552watch11,Unknown,17daf22395427f301a61dcccfdb2da3a,65245,https://life-content.idoocloud.com/otaFace/f69c5e0d-5434-4a20-936f-e30d56f79131.zip
4193,7552watch12,Unknown,7ca6c786cfc64b2d31b2dcea61a9f84d,79527,https://life-content.idoocloud.com/otaFace/d7fa05a5-9bb3-43b3-92e0-a8575cea64b5.zip
4194,7552watch13,Unknown,903cd03ec8a63da5dc9b5a4bc98daaef,134237,https://life-content.idoocloud.com/otaFace/c8176676-9c97-418a-925b-2629397c55e8.zip
4195,7552watch14,Unknown,5fff9832ecd52f31bea200d79c09b0a8,154459,https://life-content.idoocloud.com/otaFace/f94acb33-51d0-4636-b4bd-d611d72a32da.zip
4196,7552watch15,Unknown,f8811c8ec644a061e470d760bea59d51,69456,https://life-content.idoocloud.com/otaFace/d318acd9-665d-4f38-8f3b-6639142c433c.zip
4197,7552watch16,Unknown,5d0464b81c7b8134c0f6d1792d362a44,18823,https://life-content.idoocloud.com/otaFace/dfe3a2ea-5242-4101-a643-c7de2f8a4a09.zip
4198,7552watch18,Unknown,7cb3424b5ff81edc94227774c075bf43,125198,https://life-content.idoocloud.com/otaFace/ac19aef2-1c3e-43ac-94f4-16d42697d6af.zip
4199,7552watch19,Unknown,a10794073d214bcd510d418cf24f1491,33724,https://life-content.idoocloud.com/otaFace/1a1d83f5-75c3-49ce-b7f4-75cadfaafe68.zip
4200,7552watch21,Unknown,8cd8e124c82ce408e0f0e799415e3c06,64686,https://life-content.idoocloud.com/otaFace/d45fe00d-9972-4679-a814-e3f69e0eb5e3.zip
4201,7552watch22,Unknown,acecc85975a41522e33fe743bd80f525,23238,https://life-content.idoocloud.com/otaFace/7dc91a86-fe9a-459e-b62c-7a67b324c30d.zip
4202,7552watch23,Unknown,7a8dcc5ed1b5b21d475c725d8149ad6b,40654,https://life-content.idoocloud.com/otaFace/add97cf1-d197-4b7b-af28-91b89d1518b1.zip
4203,7552watch24,Unknown,037b5cd87e079c133a1e7a6ba66f2f01,30962,https://life-content.idoocloud.com/otaFace/fa57c460-6dbb-472a-8e72-7f3574c31bb0.zip
4204,7552watch25,Unknown,d2e810b9f505233b345371a2ffaba3ef,33661,https://life-content.idoocloud.com/otaFace/0a502743-0167-4464-b72c-f19807627337.zip
4205,7552watch26,Unknown,192823bc65ee03bff7384849def9cbfd,28511,https://life-content.idoocloud.com/otaFace/2d393ec8-021d-4ff1-9aa9-aefd2ac97c70.zip
4206,7552watch27,Unknown,3a8af6472c0deebe34518160ef46f465,58881,https://life-content.idoocloud.com/otaFace/109b6cbd-10cd-4946-bf8e-f0f4739e9cd4.zip
4207,7552watch28,Unknown,91bdb19babc1c904cd19ca40bc60e4b7,34257,https://life-content.idoocloud.com/otaFace/41a5da7b-4c37-4573-a419-1530156a46a5.zip
4208,7552watch29,Unknown,a28d29db24a979e2cdd13c0c72bae522,36158,https://life-content.idoocloud.com/otaFace/52986a29-97c1-4042-aceb-1d675349fd93.zip
4209,7552watch30,Unknown,3ef422f7f8fa5ca7016ef40117966a6b,31685,https://life-content.idoocloud.com/otaFace/7a33226d-eb87-4384-a03e-a79e1ab7c45f.zip
4210,7552watch31,Unknown,bf2bc83bdfd63c91ff2c26e0d79e7fdf,33356,https://life-content.idoocloud.com/otaFace/6e25be69-9b32-4658-b924-ad7bf885cdb3.zip
4211,7552watch32,Unknown,b69143bc9d5fb14af9983ed69befdc24,28311,https://life-content.idoocloud.com/otaFace/1ed0c58b-b87a-47ad-904c-64feb9a72e7f.zip
4212,7552watch33,Unknown,af23da35ae18b164ca6b02bf2b6cfe25,31852,https://life-content.idoocloud.com/otaFace/185a78c0-a44b-435b-867c-50201ba998f2.zip
4213,7552watch34,Unknown,06673eb9e03a51973fca541f58c383b0,29433,https://life-content.idoocloud.com/otaFace/8fac31a0-9db0-44b6-b949-a5e27d047d6a.zip
4214,7552watch35,Unknown,640605020ee335e0c469090f72543af6,31041,https://life-content.idoocloud.com/otaFace/981a7654-dd5a-41bb-adf8-171be697fd97.zip
4215,7552watch36,Unknown,55581122154cc0ec58b7a94c0c4e2e5d,33656,https://life-content.idoocloud.com/otaFace/0c0e7aa0-c642-424a-89dd-cf345fd34374.zip
4216,7552watch37,Unknown,b6b1f782d31418e3f35aca8d1003b012,32855,https://life-content.idoocloud.com/otaFace/0c3ae282-346b-4b57-9fc0-c4dc6b5a5bf8.zip
4217,7552watch38,Unknown,8e93ad466ede615c7047d4eb84b4eb46,30450,https://life-content.idoocloud.com/otaFace/2d2683b8-3c6c-4bb9-8e73-975d2240f8e6.zip
4218,7552watch39,Unknown,f5217de9b2efba45e984aa1fe2cd2321,34436,https://life-content.idoocloud.com/otaFace/0ef0b913-2495-4271-bfdf-26001ee38931.zip
4219,7552watch40,Unknown,cadce5d8cf2eb3ecf85b0e47f9633447,36117,https://life-content.idoocloud.com/otaFace/7f1787e9-02e5-4ec6-90ee-225c67ecc9ec.zip
4220,7552watch41,Unknown,50b6d990dc313d0962f1c65f87c825f4,69576,https://life-content.idoocloud.com/otaFace/15c81f1d-be95-4f78-8ffc-d9e72d50bc99.zip
4221,7552watch42,Unknown,25110c3590fec6d1e012b1af402fa7bb,46148,https://life-content.idoocloud.com/otaFace/0d1d6dae-02b3-459b-8c68-504cb253daf9.zip
4222,7552watch43,Unknown,3ae63744e374211e4a40b165b44acf2b,25045,https://life-content.idoocloud.com/otaFace/59f6bd58-165a-4b99-af00-fc7c939ec3aa.zip
4223,7552watch44,Unknown,0c34704f5346e3dd13819bbf7e5bbddc,43433,https://life-content.idoocloud.com/otaFace/939627b2-616b-45f2-ae9b-7dca2fdd2b28.zip
4224,7552watch45,Unknown,9028ea8468b1e5f0a7dae29ece67c4fd,18229,https://life-content.idoocloud.com/otaFace/908cff74-ef51-4d30-8062-103e48c434a5.zip
4225,7552watch46,Unknown,9ec493bd56f13f98af70beb88b2daca0,26507,https://life-content.idoocloud.com/otaFace/466248d8-d8d4-43ad-9e29-288f01442497.zip
4226,7552watch47,Unknown,91e4dd57740372a42eca1a10fc93c0f5,20791,https://life-content.idoocloud.com/otaFace/e76117e1-e36d-49c7-b856-0e01d2c90fb2.zip
4227,7552watch48,Unknown,dec9fe43a30b310258c617d936be896f,49309,https://life-content.idoocloud.com/otaFace/21734264-f352-47b8-925a-6478d5a4d909.zip
4228,7552watch49,Unknown,c2172ee56fe19a1ebc0b75c93f826ed6,33946,https://life-content.idoocloud.com/otaFace/baff3027-20c9-4802-8181-abb7a0083e1f.zip
4229,7552watch50,Unknown,3949fab3b0ccce7159742fd1fa3bd773,36904,https://life-content.idoocloud.com/otaFace/fd95c433-5531-4c04-a431-fe4dfcdaa6d5.zip
4233,7526w001,Unknown,0fe9bc78536877447bf6ecd9acc19a1a,33321,https://life-content.idoocloud.com/otaFace/f4dee32e-56ca-45bf-bc74-cd17ef436e90.zip
4234,7526w176,Unknown,325d04fc5cb51ffe954087cbe6413290,35573,https://life-content.idoocloud.com/otaFace/6752bcfc-af1f-4a2e-a189-f56d99f6c470.zip
4235,7526w177,Unknown,4ff3c891a3aebcb0efe797e787f9522d,52046,https://life-content.idoocloud.com/otaFace/560d45d7-59c6-4189-935c-3331710a9976.zip
4236,w002,Unknown,3f17814ffe3b2201580a62a087a97831,40520,https://life-content.idoocloud.com/otaFace/1b7d96bc-32fe-4b99-8370-4d7a9baf50d2.zip
4237,w003,Unknown,03a960800a9725abe0ef8f003ac29cce,40224,https://life-content.idoocloud.com/otaFace/38de9092-49ff-4603-9379-b41b5c2add1e.zip
4238,w169,Unknown,8a558f4c2aba3d62e31088d25ecf3a14,30908,https://life-content.idoocloud.com/otaFace/74e53d44-c5ae-41d6-a909-303bc462d4dc.zip
4239,w170,Unknown,a98772a3a0a865402c465836fc676d32,53858,https://life-content.idoocloud.com/otaFace/3b71759b-d65c-4fdd-ac54-0c29b43778b3.zip
4240,w173,Unknown,eb5e507edcd96446cfbe7ab41437e9bc,30668,https://life-content.idoocloud.com/otaFace/50a68f52-0837-4ada-8feb-a939f6967e4d.zip
4241,w175,Unknown,5fcc1d3cb9cf8e890fef78887f01557b,35311,https://life-content.idoocloud.com/otaFace/c8fd7b14-81d0-480e-8bee-03280d53e6c6.zip
4242,w178,Unknown,435f24b74d3d3744669df300c4f55997,55682,https://life-content.idoocloud.com/otaFace/c03fe6b2-6c40-4f9a-b188-a372ad1aa2eb.zip
4243,418watch1,Unknown,b2b308f0ade3a19c489b6b26f16770df,46856,https://life-content.idoocloud.com/otaFace/d5f3352b-925e-42de-be4e-875a4f1be886.zip
4244,418watch2,Unknown,b98863f63264014b5f8eb2e8d1285615,45097,https://life-content.idoocloud.com/otaFace/31f1e18c-a36e-41b7-9da9-13f4b736415f.zip
4245,418watch3,Unknown,c9c55afd049fd76940cf72b0e6d88f72,45964,https://life-content.idoocloud.com/otaFace/4a7ebc08-eec5-4de5-8052-8d2cf4b9ed4a.zip
4246,418watch4,Unknown,07191248e68eb076e8abf5976051282c,47696,https://life-content.idoocloud.com/otaFace/75a57510-5820-43cd-9fd4-de723166433c.zip
4247,418watch5,Unknown,1a2f919df3277ed96428cac24505ce14,36096,https://life-content.idoocloud.com/otaFace/2041d854-0160-4687-8925-aefd7edd3409.zip
4248,418watch6,Unknown,381899ef9097b49b52cc4ec82573fcf4,114481,https://life-content.idoocloud.com/otaFace/022b3db1-07af-4780-9076-765846759487.zip
4249,418watch7,Unknown,f19407fd47899ee97427d1879253e7a1,38963,https://life-content.idoocloud.com/otaFace/1e9d0195-ff1e-43a7-8943-3b98651de09b.zip
4250,418watch8,Unknown,c21cf309296d85ce0e6d766c875f6b79,43090,https://life-content.idoocloud.com/otaFace/82623185-9721-4c46-8dbd-eee7576e6302.zip
4251,watch3,Unknown,e888bd2139bac5acac9f0c0692796af6,59057,https://life-content.idoocloud.com/otaFace/484ce8d1-cf8b-4a02-81e7-602552293549.zip
4252,watch6,Unknown,51d0c64a3d4af74eb3478e106e233bc6,59807,https://life-content.idoocloud.com/otaFace/594eb717-19ae-44cf-a9f3-626a26068c68.zip
4253,watch7,Unknown,70f402e648c9d5e67d750f8849de0546,48629,https://life-content.idoocloud.com/otaFace/2f4e5d3b-c6b1-4cfc-99ad-84017b199c8a.zip
4254,watch1,Unknown,aba5589e6e6a36c98f8c18c9a51c0831,950529,https://life-content.idoocloud.com/otaFace/4aadc11f-624f-4801-bda3-f1f1e9ba22d2.zip
4255,watch2,Unknown,a30da087e371058b3510cbc7488d698a,165290,https://life-content.idoocloud.com/otaFace/49807899-80ea-47c6-b70a-98602560810e.zip
4256,watch4,Unknown,523e6e0149c1126ab851ded019693be4,200733,https://life-content.idoocloud.com/otaFace/c83a0d10-b3ab-40d2-aa7b-884f9a474ff4.zip
4257,watch5,Unknown,1debecd436710ae43d831a64a37d2dad,220458,https://life-content.idoocloud.com/otaFace/e08d1acd-9152-43e9-9477-445814256c47.zip
4258,custom1,Unknown,63c711e587b17e0d1d3bbefdd7649fea,495745,https://life-content.idoocloud.com/otaFace/02c48589-4aec-45f6-80cc-06f0a4e840f6.zip
4262,custom3,Unknown,262bec2ed788ac98c6129d03c445be85,409219,https://life-content.idoocloud.com/otaFace/16094829-81ba-4274-ae71-c09266e5035c.zip
4263,custom2,Unknown,19d13509be5f5e685f6d7f23c55431a9,572804,https://life-content.idoocloud.com/otaFace/4402053d-3fa6-407b-95bd-b9da64a40b67.zip
4267,7569watch1,Unknown,971296b43da6a9fb957fb1a54eaa86df,27132,https://life-content.idoocloud.com/otaFace/cb6c6e96-29e8-4c32-a337-c2893f636e50.zip
4268,7569watch2,Unknown,3b77099b0656c2bd91f51d3466a46afc,56732,https://life-content.idoocloud.com/otaFace/169b7732-a288-4ba8-b981-8b7991572ea4.zip
4269,7569watch4,Unknown,4a4984edef9ca82d10a723c452fd0356,25850,https://life-content.idoocloud.com/otaFace/67b98e6d-90f3-408c-affc-66ee06eb9b12.zip
4270,7569watch7,Unknown,1aa31e5c9027b1bae97bb716ab2e7c05,154085,https://life-content.idoocloud.com/otaFace/02772d9c-5859-4b91-b6b9-714146afc635.zip
4271,7569watch8,Unknown,4c27a7ecbc5025a106ca1735686fff43,150454,https://life-content.idoocloud.com/otaFace/63517a8a-c25e-4232-b469-4bf22ce47d29.zip
4272,7569watch12,Unknown,05b99ceb5fa8ac02fafac070a5be41f9,19921,https://life-content.idoocloud.com/otaFace/72eabb0b-c37c-4684-a76d-3e2da25e174d.zip
4273,7569watch13,Unknown,4530368a7589101a83c7753a3c7b8c76,34359,https://life-content.idoocloud.com/otaFace/d931be57-8693-4c97-978f-c4ad39066a16.zip
4274,7569watch14,Unknown,6e728e8f6770ec7ad2bfbeb6d01d2552,43483,https://life-content.idoocloud.com/otaFace/7d328d19-5e95-4fd5-ad97-a91986cbf81e.zip
4275,7569watch16,Unknown,c00b3fd085e3bb79b4d0b392b18cf545,93605,https://life-content.idoocloud.com/otaFace/1a8388e3-0a0d-4002-8d1c-66899241877c.zip
4276,7569watch17,Unknown,1e43aea199ce9a521b045c5abe4c8ade,95916,https://life-content.idoocloud.com/otaFace/643a6a1b-f4ab-4d31-83eb-a4177439decb.zip
4277,7569watch18,Unknown,1e38821309d9721b131e2a8e3897517c,558072,https://life-content.idoocloud.com/otaFace/6348f2eb-de05-4386-bcdd-551f0bce34b4.zip
4278,7569watch21,Unknown,31a9c612617310784847c037dd0e109e,106366,https://life-content.idoocloud.com/otaFace/850f23fe-540d-4b58-808e-830d03e2827f.zip
4279,7569watch22,Unknown,2eb32394008be2cbe109bc96c242906d,118222,https://life-content.idoocloud.com/otaFace/dbe4c6b1-9bf2-417e-a16a-7bc274d4d8dd.zip
4280,7569watch23,Unknown,4817c0f4aa1b8863283a45c5c49b5356,66769,https://life-content.idoocloud.com/otaFace/41bb8096-d14d-4e71-ac64-818b7605cf3d.zip
4281,7569watch26,Unknown,512315fa6c750bd6ec3911f1d5aae205,114419,https://life-content.idoocloud.com/otaFace/73782939-5e0c-4f48-ba6a-25141d1e893e.zip
4284,w5,Unknown,a2465014912d01e2c340a26b917b9dfa,212187,https://life-content.idoocloud.com/otaFace/2813907a-562d-4bb2-a52f-860dd50b8632.zip
4285,w6,Unknown,d0d673f06cba61dee74bd9f0bd6e52aa,654622,https://life-content.idoocloud.com/otaFace/430229fc-926a-4733-b568-43e330bc3b50.zip
4286,w9,Unknown,6493b3e4b159c1144d03572a48a7d982,189297,https://life-content.idoocloud.com/otaFace/c3ffc02a-76ea-4830-84ed-fd907e2593eb.zip
4287,w11,Unknown,7d7d9e4bd1f8a912591c4eca4ffad7c0,249330,https://life-content.idoocloud.com/otaFace/8f6eb89e-d782-48e8-96ef-975b01bbedf2.zip
4288,w12,Unknown,4d8074d77c971dac5fe24621a3c303f1,234242,https://life-content.idoocloud.com/otaFace/d2360a39-605d-4b6a-9111-a7d0d7aad097.zip
4289,7568watch1,Unknown,bd1eea3ee645725aefd5d25a24164ab5,26222,https://life-content.idoocloud.com/otaFace/e869a891-b031-4806-b2b3-020d7c9d0436.zip
4290,7568watch2,Unknown,bb21b8de120dfba1407310ec50fa1027,56441,https://life-content.idoocloud.com/otaFace/f2dca3e7-7300-4782-8c97-9f85ce3da6fd.zip
4291,7568watch3,Unknown,ac3e0b2789f3be2a4615acd6cd15f98b,42801,https://life-content.idoocloud.com/otaFace/c5eda70b-c102-4e68-b6dc-a325dc7b2549.zip
4292,7568watch4,Unknown,5c2c38ae43afb20315124ec04147f8f9,25326,https://life-content.idoocloud.com/otaFace/148e97fc-c40e-4da0-b70d-17e573e26422.zip
4293,7568watch6,Unknown,6a42012ac7e5fe1983867b9ee83766c6,43555,https://life-content.idoocloud.com/otaFace/5a600cc7-13fd-4f78-b526-fc2726a67b69.zip
4294,7568watch7,Unknown,8297ce13b31bf2a9e870a3bd41240ce8,154823,https://life-content.idoocloud.com/otaFace/6f2b01fc-bc18-49a2-b8b2-166354001969.zip
4295,7568watch8,Unknown,40941dc8b3e069ac9169fdf379cf1128,151170,https://life-content.idoocloud.com/otaFace/6fc48f28-c0f2-4046-9efe-fbce0627ded5.zip
4296,7568watch12,Unknown,9c3a914be4961c6d93a700876e1cb031,19977,https://life-content.idoocloud.com/otaFace/1e2434b1-b73e-4533-be60-d826f98e54d6.zip
4297,7568watch13,Unknown,53b3f1135b509034fe3a6adea0e55092,32240,https://life-content.idoocloud.com/otaFace/998f4f3e-a90a-49e1-acfc-2ebc69e827b5.zip
4298,7568watch14,Unknown,16558b3b94af1b9946b9b877e60c8758,39461,https://life-content.idoocloud.com/otaFace/94c253b5-c9da-4cd7-97ef-d3af123deffc.zip
4299,7568watch15,Unknown,45d7234702514f964e01575eb44b7123,40035,https://life-content.idoocloud.com/otaFace/60fe932f-2e5d-43d5-8b08-32e7b3fbcda5.zip
4300,7568watch16,Unknown,11fb2e594ecb3c8c23032a526991f4fa,93646,https://life-content.idoocloud.com/otaFace/9cdfba45-6065-438d-8b49-64f541a18c02.zip
4301,7568watch17,Unknown,9c25278fdca97bf5055c7bd97c95ea72,95899,https://life-content.idoocloud.com/otaFace/8269b0bc-d81f-4bf6-b864-271d7a0072b6.zip
4302,7568watch18,Unknown,9ad83ecc8411f9cf73efa9cb7ae9f02c,136294,https://life-content.idoocloud.com/otaFace/3a07cb75-1952-443b-8069-3b9afaf20b83.zip
4303,7568watch22,Unknown,75e4c206aa710548ae85868f325f64e6,117374,https://life-content.idoocloud.com/otaFace/635a3c51-4c8f-4f95-9f06-f4ad7774ee78.zip
4304,7568watch24,Unknown,2a63b01e96e459b2cd1d1cfaae3b236d,75599,https://life-content.idoocloud.com/otaFace/dcd010ad-1b9f-4948-9a7d-c583c8ef4de5.zip
